Datetime,Temperature,Humidity,WindSpeed
1/5/2017 5:50,6.922,76.7,0.085
1/5/2017 6:00,6.923,72.5,0.087
1/5/2017 6:10,7.05,71.9,0.085
1/5/2017 6:20,7.02,72.9,0.084
1/5/2017 6:30,7.1,73.4,0.086
1/5/2017 6:40,6.894,73.7,0.083
1/5/2017 6:50,6.438,79.3,0.085
1/5/2017 7:00,5.973,80.6,0.089
1/5/2017 7:10,5.967,79.9,0.085
1/5/2017 7:20,6.344,77,0.086
1/5/2017 7:30,6.165,78.9,0.088
1/5/2017 7:40,5.944,81.2,0.087
1/5/2017 7:50,5.915,81.8,0.088
1/5/2017 8:00,5.852,81.7,0.086
1/5/2017 8:10,6.054,81.1,0.085
1/5/2017 8:20,5.695,82.1,0.087
1/5/2017 8:30,5.731,83.2,0.086
1/5/2017 8:40,5.814,83.1,0.085
1/5/2017 8:50,5.33,81.5,0.085
1/5/2017 9:00,5.578,78.6,0.084
1/5/2017 9:10,6.087,75.2,0.085
1/5/2017 9:20,6.135,74.6,0.085
1/5/2017 9:30,5.959,75.5,0.082
1/5/2017 9:40,6.549,73.7,0.082
1/5/2017 9:50,6.844,71.2,0.085
1/5/2017 10:00,7.12,69.32,0.085
1/5/2017 10:10,7.5,66.81,0.086
1/5/2017 10:20,8.16,65.28,0.086
1/5/2017 10:30,8.7,62.64,0.086
1/5/2017 10:40,8.82,65.24,0.084
1/5/2017 10:50,9.13,64.67,0.087
1/5/2017 11:00,9.73,63.47,0.086
1/5/2017 11:10,10.31,63.71,0.083
1/5/2017 11:20,10.92,62.44,0.085
1/5/2017 11:30,11.58,59.17,0.086
1/5/2017 11:40,12.02,59,0.086
1/5/2017 11:50,12.61,60.1,0.084
1/5/2017 12:00,13.33,61.37,0.084
1/5/2017 12:10,14.15,62.6,0.085
1/5/2017 12:20,14.53,61.74,0.084
1/5/2017 12:30,14.93,59.53,0.085
1/5/2017 12:40,15.46,57.7,0.085
1/5/2017 12:50,15.9,57.5,0.082
1/5/2017 13:00,16.26,57.93,0.084
1/5/2017 13:10,16.33,59.37,0.082
1/5/2017 13:20,16.5,59.2,0.083
1/5/2017 13:30,16.7,59.2,0.082
1/5/2017 13:40,17.01,57.9,0.082
1/5/2017 13:50,17.14,57.23,0.086
1/5/2017 14:00,17.25,57.33,0.081
1/5/2017 14:10,17.3,57.3,0.085
1/5/2017 14:20,17.55,56.83,0.086
1/5/2017 14:30,17.64,55.89,0.085
1/5/2017 14:40,17.75,56.13,0.082
1/5/2017 14:50,17.9,55.43,0.085
1/5/2017 15:00,18.06,54.26,0.087
1/5/2017 15:10,18.2,53.29,0.088
1/5/2017 15:20,18.09,53.86,0.089
1/5/2017 15:30,18.4,53.52,0.088
1/5/2017 15:40,18.22,52.65,0.089
1/5/2017 15:50,18.34,52.42,0.086
1/5/2017 16:00,17.96,50.78,0.081
1/5/2017 16:10,17.33,51.38,0.079
1/5/2017 16:20,17.06,52.25,0.076
1/5/2017 16:30,17.09,52.32,0.076
1/5/2017 16:40,16.9,52.22,0.076
1/5/2017 16:50,16.85,52.78,0.074
1/5/2017 17:00,16.58,54.96,0.076
1/5/2017 17:10,16.29,56.19,0.077
1/5/2017 17:20,16.07,57.29,0.075
1/5/2017 17:30,15.9,58.32,0.077
1/5/2017 17:40,15.71,58.66,0.075
1/5/2017 17:50,15.62,59.16,0.079
1/5/2017 18:00,15.15,61.53,0.083
1/5/2017 18:10,14.47,62.46,0.09
1/5/2017 18:20,14.21,63.53,0.091
1/5/2017 18:30,13.91,64.66,0.087
1/5/2017 18:40,13.8,65.03,0.088
1/5/2017 18:50,13.44,65.56,0.088
1/5/2017 19:00,13.19,66.46,0.083
1/5/2017 19:10,12.81,67.96,0.073
1/5/2017 19:20,12.47,70.1,0.081
1/5/2017 19:30,12.51,70.4,0.071
1/5/2017 19:40,12.14,71.4,0.075
1/5/2017 19:50,11.95,72.4,0.069
1/5/2017 20:00,11.86,72.8,0.076
1/5/2017 20:10,11.51,73.6,0.088
1/5/2017 20:20,11.26,74.2,0.085
1/5/2017 20:30,10.98,76.2,0.074
1/5/2017 20:40,10.91,76.8,0.077
1/5/2017 20:50,10.68,78.5,0.074
1/5/2017 21:00,10.85,78.6,0.077
1/5/2017 21:10,11,79.7,0.088
1/5/2017 21:20,11.53,81.7,0.086
1/5/2017 21:30,12.17,80.6,0.092
1/5/2017 21:40,11.85,78.9,0.087
1/5/2017 21:50,11.28,79.9,0.085
1/5/2017 22:00,10.58,81.6,0.082
1/5/2017 22:10,10.47,83.1,0.084
1/5/2017 22:20,10.84,82.7,0.085
1/5/2017 22:30,10.79,80.7,0.09
1/5/2017 22:40,10.43,81.7,0.087
1/5/2017 22:50,10.08,82.9,0.088
1/5/2017 23:00,10,82.7,0.085
1/5/2017 23:10,9.81,83.2,0.085
1/5/2017 23:20,9.75,83.4,0.085
1/5/2017 23:30,9.46,83.6,0.084
1/5/2017 23:40,9.09,84.6,0.085
1/5/2017 23:50,9.11,84.8,0.088
1/6/2017 0:00,8.96,84.9,0.082
1/6/2017 0:10,8.91,85.6,0.084
1/6/2017 0:20,8.85,85.5,0.086
1/6/2017 0:30,8.86,85.6,0.086
1/6/2017 0:40,8.88,85.7,0.083
1/6/2017 0:50,8.78,85.5,0.082
1/6/2017 1:00,8.7,85.5,0.084
1/6/2017 1:10,8.57,85.8,0.085
1/6/2017 1:20,8.52,86.1,0.088
1/6/2017 1:30,8.39,86.7,0.085
1/6/2017 1:40,8.41,86.8,0.084
1/6/2017 1:50,8.46,87,0.088
1/6/2017 2:00,8.31,86.6,0.085
1/6/2017 2:10,8.13,86.7,0.083
1/6/2017 2:20,7.88,87.4,0.083
1/6/2017 2:30,7.91,87.5,0.081
1/6/2017 2:40,8.01,87.4,0.083
1/6/2017 2:50,8.22,87.6,0.086
1/6/2017 3:00,8.38,87,0.087
1/6/2017 3:10,8.43,86.8,0.089
1/6/2017 3:20,8.14,87.1,0.084
1/6/2017 3:30,8.37,87.2,0.088
1/6/2017 3:40,8.47,86.9,0.089
1/6/2017 3:50,8.19,87,0.088
1/6/2017 4:00,8.1,87.4,0.089
1/6/2017 4:10,7.93,87.7,0.084
1/6/2017 4:20,7.98,88.2,0.092
1/6/2017 4:30,8.07,88.1,0.085
1/6/2017 4:40,8.03,88.8,0.085
1/6/2017 4:50,8.01,88.9,0.087
1/6/2017 5:00,7.95,88.9,0.08
1/6/2017 5:10,8.09,88.8,0.086
1/6/2017 5:20,8.2,88.7,0.08
1/6/2017 5:30,8.32,88.6,0.082
1/6/2017 5:40,8.66,88.6,0.083
1/6/2017 5:50,8.83,87.7,0.084
1/6/2017 6:00,8.72,86.8,0.084
1/6/2017 6:10,8.61,87.1,0.085
1/6/2017 6:20,8.65,86.8,0.085
1/6/2017 6:30,8.81,86.7,0.083
1/6/2017 6:40,8.57,85.9,0.081
1/6/2017 6:50,8.7,86.5,0.086
1/6/2017 7:00,9.21,85.5,0.089
1/6/2017 7:10,9.46,83.9,0.085
1/6/2017 7:20,9.54,82.2,0.082
1/6/2017 7:30,9.51,81.3,0.081
1/6/2017 7:40,9.29,81.5,0.085
1/6/2017 7:50,9.23,81.5,0.082
1/6/2017 8:00,9.1,81.7,0.085
1/6/2017 8:10,9.04,81.9,0.084
1/6/2017 8:20,8.65,82.5,0.084
1/6/2017 8:30,8.62,83.6,0.087
1/6/2017 8:40,9.03,83.6,0.089
1/6/2017 8:50,9.33,82.4,0.081
1/6/2017 9:00,9.78,81.7,0.087
1/6/2017 9:10,9.88,80.2,0.087
1/6/2017 9:20,9.92,79,0.087
1/6/2017 9:30,10.14,78.7,0.081
1/6/2017 9:40,10.19,78.6,0.084
1/6/2017 9:50,10.5,77.4,0.086
1/6/2017 10:00,10.9,76.1,0.082
1/6/2017 10:10,11.12,74.5,0.083
1/6/2017 10:20,11.23,74,0.089
1/6/2017 10:30,11.47,73.5,0.089
1/6/2017 10:40,11.69,73,0.08
1/6/2017 10:50,11.79,73.1,0.083
1/6/2017 11:00,11.71,73.4,0.089
1/6/2017 11:10,11.83,73.3,0.091
1/6/2017 11:20,12.21,73.1,0.086
1/6/2017 11:30,12.69,71.7,0.087
1/6/2017 11:40,13.06,69.68,0.082
1/6/2017 11:50,13.42,68.25,0.085
1/6/2017 12:00,13.69,68.08,0.085
1/6/2017 12:10,14,67.88,0.083
1/6/2017 12:20,14.37,67.41,0.083
1/6/2017 12:30,14.7,66.08,0.087
1/6/2017 12:40,14.82,65.88,0.085
1/6/2017 12:50,14.79,66.31,0.088
1/6/2017 13:00,15.03,65.74,0.086
1/6/2017 13:10,15.22,65.98,2.287
1/6/2017 13:20,15.38,66.11,4.708
1/6/2017 13:30,15.48,65.38,1.97
1/6/2017 13:40,15.56,63.21,0.14
1/6/2017 13:50,15.52,62.27,0.094
1/6/2017 14:00,15.56,62.1,0.091
1/6/2017 14:10,15.63,61.97,0.083
1/6/2017 14:20,15.75,62.24,0.084
1/6/2017 14:30,15.77,62.07,0.082
1/6/2017 14:40,15.78,62.64,0.089
1/6/2017 14:50,15.77,63.21,0.082
1/6/2017 15:00,15.62,64.31,0.083
1/6/2017 15:10,15.51,65.34,0.084
1/6/2017 15:20,15.51,65.68,0.086
1/6/2017 15:30,15.45,66.81,0.086
1/6/2017 15:40,15.39,67.01,0.082
1/6/2017 15:50,15.39,66.84,0.084
1/6/2017 16:00,15.32,66.84,0.083
1/6/2017 16:10,15.32,67.01,0.085
1/6/2017 16:20,15.32,67.28,0.08
1/6/2017 16:30,15.28,67.48,0.082
1/6/2017 16:40,15.25,68.21,0.082
1/6/2017 16:50,15.19,68.68,0.08
1/6/2017 17:00,15.18,69.12,0.084
1/6/2017 17:10,15.1,69.62,0.084
1/6/2017 17:20,14.99,70.1,0.086
1/6/2017 17:30,14.91,70.3,0.086
1/6/2017 17:40,14.84,70.3,0.086
1/6/2017 17:50,14.72,72.1,0.083
1/6/2017 18:00,14.51,73.8,0.084
1/6/2017 18:10,14.31,74.7,0.085
1/6/2017 18:20,14.17,75.3,0.086
1/6/2017 18:30,13.99,76.2,0.083
1/6/2017 18:40,13.87,76.4,0.089
1/6/2017 18:50,13.95,75.9,0.087
1/6/2017 19:00,13.97,74.4,0.085
1/6/2017 19:10,13.85,74,0.09
1/6/2017 19:20,13.58,74.8,0.086
1/6/2017 19:30,13.34,76,0.083
1/6/2017 19:40,13.28,76,0.086
1/6/2017 19:50,13.32,75.6,0.084
1/6/2017 20:00,13.41,75,0.083
1/6/2017 20:10,13.42,73.5,0.084
1/6/2017 20:20,13.34,74.6,0.085
1/6/2017 20:30,13.01,75.9,0.087
1/6/2017 20:40,12.71,76.7,0.087
1/6/2017 20:50,12.5,77.7,0.087
1/6/2017 21:00,12.53,78,0.085
1/6/2017 21:10,12.61,77.3,0.088
1/6/2017 21:20,12.59,76.6,0.087
1/6/2017 21:30,12.48,77.2,0.088
1/6/2017 21:40,12.41,77.8,0.083
1/6/2017 21:50,12.49,77.6,0.086
1/6/2017 22:00,12.45,77.5,0.085
1/6/2017 22:10,12.53,77.5,0.086
1/6/2017 22:20,12.55,77.5,0.084
1/6/2017 22:30,12.35,78.1,0.086
1/6/2017 22:40,12.42,78,0.085
1/6/2017 22:50,12.32,78,0.09
1/6/2017 23:00,12.28,78.1,0.085
1/6/2017 23:10,12.39,77,0.088
1/6/2017 23:20,12.37,76.4,0.085
1/6/2017 23:30,12.57,74.9,0.089
1/6/2017 23:40,12.55,73.8,0.083
1/6/2017 23:50,12.64,72.8,0.084
1/7/2017 0:00,12.48,74.8,0.083
1/7/2017 0:10,12.29,75.1,0.088
1/7/2017 0:20,12.16,76.2,0.083
1/7/2017 0:30,12.1,76.4,0.085
1/7/2017 0:40,12.14,76.3,0.087
1/7/2017 0:50,12.11,76.1,0.082
1/7/2017 1:00,11.95,77,0.089
1/7/2017 1:10,11.87,77.1,0.088
1/7/2017 1:20,11.79,77.1,0.086
1/7/2017 1:30,11.52,78.3,0.083
1/7/2017 1:40,11.4,78.8,0.087
1/7/2017 1:50,11.35,79,0.093
1/7/2017 2:00,11.32,78.9,0.09
1/7/2017 2:10,11.11,79.8,0.089
1/7/2017 2:20,10.8,80.6,0.085
1/7/2017 2:30,10.39,82.2,0.086
1/7/2017 2:40,10.28,82.7,0.089
1/7/2017 2:50,10.4,82.6,0.088
1/7/2017 3:00,10.71,82,0.088
1/7/2017 3:10,10.76,80.6,0.088
1/7/2017 3:20,10.68,80.5,0.084
1/7/2017 3:30,10.58,80.5,0.085
1/7/2017 3:40,10.23,81.8,0.089
1/7/2017 3:50,9.9,82.8,0.086
1/7/2017 4:00,9.77,83.3,0.088
1/7/2017 4:10,9.56,83.9,0.089
1/7/2017 4:20,9.37,84.6,0.089
1/7/2017 4:30,9.43,84.7,0.088
1/7/2017 4:40,9.47,84.4,0.086
1/7/2017 4:50,9.52,84,0.086
1/7/2017 5:00,9.4,84.2,0.085
1/7/2017 5:10,9.48,83.9,0.087
1/7/2017 5:20,9.46,83.9,0.085
1/7/2017 5:30,9.35,83.9,0.09
1/7/2017 5:40,9.25,83.6,0.087
1/7/2017 5:50,9.03,83.9,0.088
1/7/2017 6:00,9.06,83.8,0.09
1/7/2017 6:10,8.9,84,0.083
1/7/2017 6:20,8.61,84.6,0.086
1/7/2017 6:30,8.63,84.7,0.088
1/7/2017 6:40,8.6,84.3,0.089
1/7/2017 6:50,8.46,84.8,0.087
1/7/2017 7:00,8.38,85.2,0.089
1/7/2017 7:10,8.36,85.6,0.089
1/7/2017 7:20,8.51,85.8,0.087
1/7/2017 7:30,8.49,85.4,0.088
1/7/2017 7:40,8.41,84.9,0.09
1/7/2017 7:50,8.41,84.6,0.09
1/7/2017 8:00,8.36,84.8,0.097
1/7/2017 8:10,8.4,85.1,0.09
1/7/2017 8:20,8.47,85,0.089
1/7/2017 8:30,8.48,84.5,0.091
1/7/2017 8:40,8.4,84.2,0.088
1/7/2017 8:50,8.37,84.2,0.088
1/7/2017 9:00,8.43,83.9,0.085
1/7/2017 9:10,8.57,83.4,0.085
1/7/2017 9:20,8.48,83.4,0.087
1/7/2017 9:30,8.66,83.2,0.089
1/7/2017 9:40,8.7,82.1,0.091
1/7/2017 9:50,9.02,82,0.089
1/7/2017 10:00,9.36,81,0.093
1/7/2017 10:10,9.68,80.1,0.089
1/7/2017 10:20,10.08,79.7,0.092
1/7/2017 10:30,10.44,78.6,0.091
1/7/2017 10:40,10.78,77.3,0.092
1/7/2017 10:50,11.38,76.3,0.087
1/7/2017 11:00,11.88,73.8,0.088
1/7/2017 11:10,12.19,71.7,0.095
1/7/2017 11:20,12.5,72.2,0.088
1/7/2017 11:30,12.88,72.1,0.091
1/7/2017 11:40,13.39,71.6,0.095
1/7/2017 11:50,13.64,70.6,0.09
1/7/2017 12:00,14.08,69.95,0.088
1/7/2017 12:10,14.41,69.28,0.087
1/7/2017 12:20,14.55,67.78,0.087
1/7/2017 12:30,14.65,67.51,0.083
1/7/2017 12:40,14.86,66.21,0.083
1/7/2017 12:50,14.9,65.58,0.088
1/7/2017 13:00,15.04,64.71,0.078
1/7/2017 13:10,15.23,61.94,0.078
1/7/2017 13:20,14.9,62.1,0.076
1/7/2017 13:30,14.78,61.9,0.078
1/7/2017 13:40,14.78,60.73,0.078
1/7/2017 13:50,14.84,60.3,0.078
1/7/2017 14:00,14.74,62.27,0.077
1/7/2017 14:10,14.71,62.47,0.078
1/7/2017 14:20,14.82,62.44,0.079
1/7/2017 14:30,14.83,63.04,0.074
1/7/2017 14:40,14.81,63.77,0.077
1/7/2017 14:50,14.84,65.68,0.074
1/7/2017 15:00,14.92,66.81,0.075
1/7/2017 15:10,14.89,67.61,0.074
1/7/2017 15:20,14.97,67.31,0.075
1/7/2017 15:30,15.12,66.11,0.075
1/7/2017 15:40,15.46,65.78,0.076
1/7/2017 15:50,15.57,64.61,0.077
1/7/2017 16:00,15.48,64.87,0.075
1/7/2017 16:10,15.57,64.94,0.077
1/7/2017 16:20,15.44,65.04,0.072
1/7/2017 16:30,15.26,65.38,0.078
1/7/2017 16:40,15.19,65.61,0.077
1/7/2017 16:50,15.08,66.31,0.08
1/7/2017 17:00,14.92,66.94,0.072
1/7/2017 17:10,14.89,66.98,0.072
1/7/2017 17:20,14.84,67.21,0.074
1/7/2017 17:30,14.77,67.75,0.078
1/7/2017 17:40,14.62,68.28,0.075
1/7/2017 17:50,14.45,68.81,0.073
1/7/2017 18:00,14.23,69.95,0.077
1/7/2017 18:10,14.06,70.9,0.073
1/7/2017 18:20,13.86,72,0.075
1/7/2017 18:30,13.66,73,0.077
1/7/2017 18:40,13.44,73.6,0.077
1/7/2017 18:50,12.96,76.1,0.078
1/7/2017 19:00,12.63,77,0.079
1/7/2017 19:10,12.23,78.2,0.076
1/7/2017 19:20,11.97,79.2,0.08
1/7/2017 19:30,11.8,80,0.076
1/7/2017 19:40,11.77,80,0.075
1/7/2017 19:50,11.56,80.4,0.078
1/7/2017 20:00,11.64,81.8,0.078
1/7/2017 20:10,12.34,81.2,0.077
1/7/2017 20:20,12.56,79,0.078
1/7/2017 20:30,12.72,77.6,0.076
1/7/2017 20:40,12.72,76.4,0.077
1/7/2017 20:50,12.84,76.5,0.077
1/7/2017 21:00,12.93,76.4,0.076
1/7/2017 21:10,12.87,77.2,0.076
1/7/2017 21:20,12.94,77.6,0.076
1/7/2017 21:30,13.17,77.3,0.077
1/7/2017 21:40,13.24,77.2,0.078
1/7/2017 21:50,13.27,77.3,0.077
1/7/2017 22:00,13.22,77.7,0.076
1/7/2017 22:10,13.12,78.1,0.078
1/7/2017 22:20,13.1,77.9,0.077
1/7/2017 22:30,12.9,78.5,0.079
1/7/2017 22:40,12.88,78.7,0.079
1/7/2017 22:50,12.92,79,0.079
1/7/2017 23:00,13.08,78.9,0.078
1/7/2017 23:10,13.24,78.9,0.078
1/7/2017 23:20,13.44,79,0.084
1/7/2017 23:30,13.7,78.5,0.084
1/7/2017 23:40,13.83,77.9,0.084
1/7/2017 23:50,13.89,78.3,0.081
1/8/2017 0:00,14.07,78.2,0.081
1/8/2017 0:10,14.19,77.8,0.085
1/8/2017 0:20,14.27,77.7,0.087
1/8/2017 0:30,14.34,77.7,0.092
1/8/2017 0:40,14.37,77.9,0.089
1/8/2017 0:50,14.4,78.2,0.094
1/8/2017 1:00,14.45,77.7,0.091
1/8/2017 1:10,14.51,77.3,0.09
1/8/2017 1:20,14.5,77.4,0.094
1/8/2017 1:30,14.48,77.3,0.094
1/8/2017 1:40,14.43,76,0.089
1/8/2017 1:50,14.28,74,0.088
1/8/2017 2:00,14.12,74.4,0.084
1/8/2017 2:10,14.13,74.7,0.082
1/8/2017 2:20,14.17,74.7,0.091
1/8/2017 2:30,14.27,74.7,0.092
1/8/2017 2:40,14.3,73.9,0.09
1/8/2017 2:50,14.31,72.7,0.092
1/8/2017 3:00,14.22,71.4,0.083
1/8/2017 3:10,14.07,72.4,0.089
1/8/2017 3:20,14.15,72.3,0.091
1/8/2017 3:30,14.03,73.1,0.086
1/8/2017 3:40,13.79,74.5,0.083
1/8/2017 3:50,13.68,75.2,0.087
1/8/2017 4:00,13.58,75.9,0.088
1/8/2017 4:10,13.59,76.2,0.086
1/8/2017 4:20,13.52,76.6,0.09
1/8/2017 4:30,13.47,76.5,0.092
1/8/2017 4:40,13.44,76.3,0.09
1/8/2017 4:50,13.43,75.3,0.106
1/8/2017 5:00,13.38,74.1,0.098
1/8/2017 5:10,13.36,73.7,0.1
1/8/2017 5:20,13.3,72.6,0.09
1/8/2017 5:30,13.19,72.7,0.09
1/8/2017 5:40,13.16,72.4,0.088
1/8/2017 5:50,13.07,72.3,0.092
1/8/2017 6:00,12.99,72.5,0.094
1/8/2017 6:10,13.06,72.3,0.09
1/8/2017 6:20,13.24,70.8,0.084
1/8/2017 6:30,13.26,69.98,0.091
1/8/2017 6:40,13.37,70.2,0.088
1/8/2017 6:50,13.61,68.45,0.09
1/8/2017 7:00,13.54,68.61,0.092
1/8/2017 7:10,13.54,68.95,0.09
1/8/2017 7:20,13.66,69.15,0.086
1/8/2017 7:30,13.8,68.01,0.092
1/8/2017 7:40,13.74,68.08,0.09
1/8/2017 7:50,13.47,68.88,0.091
1/8/2017 8:00,13.3,68.71,0.099
1/8/2017 8:10,13.02,67.81,0.087
1/8/2017 8:20,12.4,69.58,0.085
1/8/2017 8:30,12.34,69.75,0.085
1/8/2017 8:40,12.39,69.08,0.087
1/8/2017 8:50,12.44,70.1,0.087
1/8/2017 9:00,13.2,69.08,0.093
1/8/2017 9:10,13.57,65.68,0.096
1/8/2017 9:20,13.82,64.97,0.088
1/8/2017 9:30,13.8,64.61,0.081
1/8/2017 9:40,13.85,64.84,0.08
1/8/2017 9:50,14.24,64.01,0.096
1/8/2017 10:00,14.19,64.44,0.081
1/8/2017 10:10,14.39,64.47,0.08
1/8/2017 10:20,14.75,64.27,0.079
1/8/2017 10:30,14.87,64.94,0.079
1/8/2017 10:40,14.72,65.34,0.077
1/8/2017 10:50,14.69,65.04,0.081
1/8/2017 11:00,15.14,63.17,0.079
1/8/2017 11:10,15.28,61.77,0.081
1/8/2017 11:20,15.32,61.7,0.078
1/8/2017 11:30,15.42,61.1,0.08
1/8/2017 11:40,15.41,61.04,0.076
1/8/2017 11:50,15.66,60.2,0.075
1/8/2017 12:00,15.79,57.1,0.078
1/8/2017 12:10,15.89,56.59,0.076
1/8/2017 12:20,16.02,56.59,0.08
1/8/2017 12:30,16.11,55.96,0.077
1/8/2017 12:40,16.08,55.49,0.077
1/8/2017 12:50,16.14,56.16,0.078
1/8/2017 13:00,16.18,55.73,0.076
1/8/2017 13:10,16.13,55.96,0.079
1/8/2017 13:20,16.16,55.93,0.079
1/8/2017 13:30,15.98,56.96,0.078
1/8/2017 13:40,16.03,58.06,0.077
1/8/2017 13:50,15.96,57.96,0.077
1/8/2017 14:00,15.98,56.39,0.079
1/8/2017 14:10,16.07,57.06,0.075
1/8/2017 14:20,16.02,57.86,0.076
1/8/2017 14:30,15.75,59.07,0.078
1/8/2017 14:40,15.68,59.2,0.077
1/8/2017 14:50,15.65,59.7,0.077
1/8/2017 15:00,15.7,59.77,0.079
1/8/2017 15:10,15.58,60.3,0.075
1/8/2017 15:20,15.55,61.04,0.076
1/8/2017 15:30,15.73,60.67,0.076
1/8/2017 15:40,15.97,59.23,0.075
1/8/2017 15:50,15.83,60.1,0.074
1/8/2017 16:00,15.78,60.63,0.075
1/8/2017 16:10,15.8,60.63,0.076
1/8/2017 16:20,15.7,61.77,0.075
1/8/2017 16:30,15.64,63.57,0.075
1/8/2017 16:40,15.68,64.71,0.075
1/8/2017 16:50,15.74,65.34,0.073
1/8/2017 17:00,15.84,65.21,0.076
1/8/2017 17:10,15.85,64.74,0.074
1/8/2017 17:20,15.8,65.44,0.075
1/8/2017 17:30,15.77,66.04,0.08
1/8/2017 17:40,15.7,68.18,0.074
1/8/2017 17:50,15.56,68.78,0.071
1/8/2017 18:00,15.4,70.1,0.068
1/8/2017 18:10,15.32,71.5,0.07
1/8/2017 18:20,15.25,72.3,0.069
1/8/2017 18:30,15.21,72.6,0.068
1/8/2017 18:40,15.2,72.9,0.071
1/8/2017 18:50,15.18,72.6,0.068
1/8/2017 19:00,15.19,72.8,0.07
1/8/2017 19:10,15.17,73.2,0.073
1/8/2017 19:20,15.18,72.9,0.073
1/8/2017 19:30,15.22,73.3,0.073
1/8/2017 19:40,15.22,74.4,0.069
1/8/2017 19:50,15.17,74.6,0.072
1/8/2017 20:00,15.18,74.7,0.072
1/8/2017 20:10,15.22,74.4,0.073
1/8/2017 20:20,15.24,73.9,0.077
1/8/2017 20:30,15.25,73.6,0.075
1/8/2017 20:40,15.3,74.4,0.073
1/8/2017 20:50,15.27,74.5,0.075
1/8/2017 21:00,15.27,74.7,0.074
1/8/2017 21:10,15.24,74.8,0.072
1/8/2017 21:20,15.29,74.7,0.072
1/8/2017 21:30,15.31,75.2,0.075
1/8/2017 21:40,15.3,75.5,0.075
1/8/2017 21:50,15.29,76.9,0.074
1/8/2017 22:00,15.18,77.5,0.076
1/8/2017 22:10,15.14,78.5,0.073
1/8/2017 22:20,15.1,79,0.075
1/8/2017 22:30,15.09,79.1,0.078
1/8/2017 22:40,15.12,79,0.075
1/8/2017 22:50,15.23,76.9,0.078
1/8/2017 23:00,15.27,75.3,0.077
1/8/2017 23:10,15.29,73.8,0.074
1/8/2017 23:20,15.28,73.8,0.076
1/8/2017 23:30,15.18,73.1,0.074
1/8/2017 23:40,15.14,72.5,0.074
1/8/2017 23:50,15.11,71.4,0.077
1/9/2017 0:00,15.11,71.3,0.076
1/9/2017 0:10,15.11,71.4,0.076
1/9/2017 0:20,15.08,71,0.074
1/9/2017 0:30,15.02,71.1,0.075
1/9/2017 0:40,15.05,71.1,0.078
1/9/2017 0:50,15.1,71.1,0.076
1/9/2017 1:00,15.09,71,0.072
1/9/2017 1:10,15.13,70.1,0.078
1/9/2017 1:20,15.12,69.34,0.074
1/9/2017 1:30,15.04,69.11,0.075
1/9/2017 1:40,15.01,69.57,0.074
1/9/2017 1:50,14.98,69.8,0.076
1/9/2017 2:00,14.97,68.97,0.072
1/9/2017 2:10,14.99,69.14,0.074
1/9/2017 2:20,14.94,69.57,0.079
1/9/2017 2:30,14.96,69.47,0.074
1/9/2017 2:40,14.99,68.54,0.074
1/9/2017 2:50,14.96,69.44,0.076
1/9/2017 3:00,15.02,70.2,0.075
1/9/2017 3:10,14.99,71.9,0.077
1/9/2017 3:20,14.97,72.9,0.073
1/9/2017 3:30,14.95,73,0.077
1/9/2017 3:40,14.91,72.8,0.073
1/9/2017 3:50,14.87,72.4,0.072
1/9/2017 4:00,14.88,72.1,0.075
1/9/2017 4:10,14.84,72.1,0.075
1/9/2017 4:20,14.8,72,0.073
1/9/2017 4:30,14.78,72.3,0.072
1/9/2017 4:40,14.81,72.1,0.073
1/9/2017 4:50,14.94,70.6,0.07
1/9/2017 5:00,14.98,71.3,0.075
1/9/2017 5:10,14.9,70.8,0.073
1/9/2017 5:20,14.92,70.6,0.072
1/9/2017 5:30,14.9,69.83,0.074
1/9/2017 5:40,14.9,69.5,0.076
1/9/2017 5:50,14.89,69.24,0.074
1/9/2017 6:00,14.93,69.1,0.074
1/9/2017 6:10,14.87,68.94,0.072
1/9/2017 6:20,14.85,68.8,0.076
1/9/2017 6:30,14.93,67.46,0.074
1/9/2017 6:40,14.93,67.03,0.072
1/9/2017 6:50,14.92,67.26,0.073
1/9/2017 7:00,14.9,67.27,0.076
1/9/2017 7:10,14.91,67.13,0.075
1/9/2017 7:20,14.91,67.1,0.074
1/9/2017 7:30,14.91,66.89,0.074
1/9/2017 7:40,14.91,65.93,0.075
1/9/2017 7:50,14.97,63.73,0.074
1/9/2017 8:00,14.91,63.23,0.07
1/9/2017 8:10,14.87,63.12,0.073
1/9/2017 8:20,14.88,62.69,0.077
1/9/2017 8:30,14.89,62.26,0.078
1/9/2017 8:40,14.97,61.72,0.075
1/9/2017 8:50,14.99,60.62,0.077
1/9/2017 9:00,15.07,59.22,0.075
1/9/2017 9:10,15.12,60.02,0.077
1/9/2017 9:20,15.2,60.46,0.077
1/9/2017 9:30,15.37,59.59,0.074
1/9/2017 9:40,15.51,59.09,0.076
1/9/2017 9:50,15.58,58.05,0.077
1/9/2017 10:00,15.74,57.88,0.077
1/9/2017 10:10,15.85,57.65,0.075
1/9/2017 10:20,15.85,57.78,0.077
1/9/2017 10:30,15.97,58.88,0.076
1/9/2017 10:40,16.06,59.95,0.075
1/9/2017 10:50,16.17,59.62,0.075
1/9/2017 11:00,16.31,59.82,0.074
1/9/2017 11:10,16.4,59.42,0.076
1/9/2017 11:20,16.4,59.22,0.077
1/9/2017 11:30,16.45,58.58,0.074
